Hora,C1,C2,C3,Proceso(chrome)\Operaciones de ES de datos/s,Proceso(chrome)\Bytes de datos ES/s,Proceso(chrome) subprocesos,Proceso(chrome)\% de tiempo de procesador,Escrituras en disco/s,Lecturas de disco/s,Bytes enviados/s,Bytes recibidos/s,Paquetes enviados/s,Paquetes recibidos/s,Lecturas de paginas/s,Escrituras de paginas/s,Errores de pagina/s,bytes confirmados en uso,utilidad del procesador,Label
05/21/2019 17:33:52.000,98.53229115002227,0.0,0.0,4.378372535903055,5207.729640216549,30.0,0.03472694817401373,4.111669640315051,0.04445048259800055,19.31373468883124,22.22524129900028,0.31115337818600386,0.2889281368870036,0.0889009651960011,0.0,945.884044444153,21.849271473905368,1.4677627446221575,0
05/21/2019 17:34:37.000,98.77691801672628,0.0,0.0,0.04444438558032488,16.533311435880858,28.0,0.0,1.311109374619584,0.0,73.39990278590653,132.66649095726976,0.6444435909147107,0.5333326269638985,0.0,0.0,276.77741120147317,21.7945846779725,1.2230250101306512,0
05/21/2019 17:35:22.001,85.55159606849685,0.0,0.0,0.0,0.0,27.0,0.0,478.65063187049896,11.177403334766064,3498.8827874266212,28165.856443809127,5.266490239243652,23.199222826035328,13.510658504051225,0.0,8612.067051309334,22.49755331373251,14.448559180190012,0
05/21/2019 17:36:07.016,85.62916642926076,0.0,0.0,0.0,0.0,27.0,0.0,61.580501834127034,7.442088064369609,775.9320952606023,10802.557376038643,5.487151498206847,8.908290488991684,10.885442243406295,0.0,9408.820895494104,22.093382436338207,14.370880629753874,0
05/21/2019 17:36:52.157,89.1892092814835,0.0,0.0,32.70942979798638,121124.1414448963,42.0,0.4967187334717646,17.234044033115413,0.7088552815677291,628.5995726577328,7921.900806070354,3.765793683328561,7.598042549304096,0.8196139193126869,0.0,10102.184590079843,22.036468568732143,10.80926670988814,0
05/21/2019 17:37:37.002,94.37994295182455,0.0,0.0,16.658211787928682,2028549.2135446363,31.0,5.365950390729942,8.072654172998908,0.3122020950883555,290.08034663638057,2510.5954478026597,1.1596077817567487,2.3192155635134974,0.15610104754417775,0.0,4702.164954724319,21.805926207873487,5.621396148701225,0
05/21/2019 17:38:22.002,98.66277408825005,0.0,0.0,0.5111050482694497,840.1455895618733,28.0,0.0,3.2888498758208065,0.0,14.155387641201713,17.68867906184704,0.22221958620410853,0.22221958620410853,0.04444391724082171,0.0,302.3741909479305,21.715070242461533,1.33736658144685,0
05/21/2019 17:39:07.005,98.1972411736756,0.0,0.0,0.0444413850994942,16.532195257011846,27.0,0.0,1.977641636927492,0.0,31.08674887709619,13.599063840445226,0.31108969569645933,0.19998623294772389,0.0,0.0,636.4450760098564,21.670034067162785,1.8028870692331465,0
05/21/2019 17:39:52.001,98.55683529389393,0.0,0.0,0.0,0.0,27.0,0.0,3.0669884210141505,0.0,13.223609496401592,14.712654599357734,0.20002098397918366,0.17779643020371888,0.0,0.0,490.6959228084886,21.624915399966973,1.442904061253793,0
05/21/2019 17:40:37.003,98.85798497386077,0.0,0.0,0.0,0.0,26.0,0.0,2.399879088758444,0.0,15.332560844845615,20.287866741078325,0.24443212941058226,0.24443212941058226,0.0,0.0,228.69958871761025,21.555711427134394,1.1420616830253731,0
05/21/2019 17:41:22.010,88.59388161002101,0.0,0.0,32.70942979798638,121124.1414448963,48.0,0.4967187334717646,14.575436962601586,0.9331834640690038,1079.4933000426795,9194.923295318771,5.687975400039641,9.309615986783632,0.7998715406305748,0.0,12529.298905706855,21.85166350608963,11.406172836872852,0
05/21/2019 17:42:06.995,98.54191332355995,0.0,0.0,4.3125683279491245,5168.390843710536,30.0,0.0,5.24621714121646,0.022229733649222292,21.940747111782407,28.231761734512315,0.4001352056860013,0.4223649393352236,0.06668920094766688,0.0,939.2284764132913,21.75907537382075,1.4580456432687896,0
05/21/2019 17:42:51.996,98.47177399945706,0.0,0.0,0.0,0.0,28.0,0.0,1.1333137874482124,0.0,36.04382280864707,140.95312458400022,0.4222149404218831,0.4222149404218831,0.02222183896957279,0.0,280.8618227364305,21.697253738925163,1.5282995670014907,0
05/21/2019 17:43:37.011,98.76359181821772,0.0,0.0,0.04442870128224075,16.52747687699356,27.0,0.0,0.5775731166691298,0.0,58.690314393840026,16.39419077314684,0.4665013634635279,0.19992915577008336,0.022214350641120376,0.0,234.8723293285657,21.676550275105186,1.2372185792060333,0
05/21/2019 17:44:22.010,98.40786649266829,0.0,0.0,0.0,0.0,27.0,0.0,1.0222490096896053,0.0,250.18433371925158,498.0130501553055,0.9778034005726656,0.888912182338787,0.0,0.0,386.0545607897352,21.696841302722888,1.5912746309539243,0
05/21/2019 17:45:06.995,87.27676984476477,0.0,0.0,32.70942979798638,121124.1414448963,41.0,1.4240987161822043,12.782178028361619,0.06668962449579977,608.8540417718199,1047.805150203174,2.2452173580252586,2.0673783593697928,0.6002066204621977,0.0,11269.835183795538,21.919960137903686,12.722836997961714,0
05/21/2019 17:45:51.999,75.23666390295051,0.0,0.0,235.49216341164302,173881.1428565791,34.0,2.08316963786319,20.353917879322985,4.133000792089602,2796.974955395089,328026.9847265867,29.55317770687726,220.24894543651686,0.4888495560536088,0.0,6807.718917602558,24.91548497344262,24.763709580853646,0
05/21/2019 17:46:37.004,86.01344219993014,0.0,0.0,34.59588716405419,8869.390031647727,29.0,0.17359044806144353,5.288260208763582,0.04443916141818136,100.27696774012622,61.126066530708464,0.7999049055272645,0.7554657441090832,0.1110979035454534,0.0,1344.5734874492045,24.803595623188556,13.986712767241453,0
05/21/2019 17:47:22.004,83.80072173741773,0.0,0.0,38.97743105187444,8833.165868526728,27.0,0.2083314333506612,1.1777673008833212,0.0,81.1770556627693,127.04331432358393,0.6666607363490498,0.5111065645342715,0.0,0.0,1102.0124192095238,24.86723191683815,16.199065423285543,0
05/21/2019 17:48:07.005,85.65372198643502,0.0,0.0,34.46640173492533,7740.029393862947,27.0,0.1388881919788056,1.4444333415668256,0.0,15.510991883286836,20.155400627709398,0.2888866683133651,0.2888866683133651,0.022222051408720397,0.0,1270.2346805738664,24.813328712436682,14.346320008314247,0
05/21/2019 17:48:51.989,83.12012518120498,0.0,0.0,38.413672535783796,8669.574640957984,27.0,0.3126111131046592,5.135161085512766,0.0,15.383253121968975,17.828567924594104,0.24453148026251265,0.22230134569319326,0.02223013456931933,0.0,1340.9439473559116,24.95610826298504,16.87974593745744,0
05/21/2019 17:49:37.005,76.03498762808415,0.0,0.0,32.70942979798638,121124.1414448963,41.0,0.4967187334717646,17.74902336276622,2.887826079048321,2802.546353529348,59430.77207136482,20.74791967562409,50.736882804202814,1.5105551798098913,0.0,17011.672508598134,23.419640311836186,23.965035515819068,0
05/21/2019 17:50:21.994,98.02649815493879,0.0,0.0,12.200014531572863,18869.466920076156,33.0,0.034730568981275974,6.3555631257374126,0.6666674607416866,183.20021821181544,167.00019891579245,1.1333346832608673,0.9777789424211404,0.6666674607416866,0.0,1103.4457587709483,23.29607948737593,1.9848385861666504,0
05/21/2019 17:51:06.996,98.46565832841691,0.0,0.0,7.090332653936473,3921.776347307734,29.0,0.03472092744025917,1.9781805837001445,0.0,71.94798370154345,60.34562117692014,0.9335234215214164,0.8668431771270296,0.0444534962629246,0.0,339.20240323424616,23.200604441389583,1.5231128924895705,0
05/21/2019 17:51:52.011,98.35590403373115,0.0,0.0,11.951368592758561,5279.572611950502,27.0,0.17355412750591334,0.8441487110126864,0.0,59.02376645159757,47.98318988914217,0.777505391722211,0.6664331929047523,0.0,0.0,344.41267409317595,23.036379069796855,1.6457257304520232,0
05/21/2019 17:52:36.995,98.34133825134005,0.0,0.0,6.891412799912729,3233.1841213526036,27.0,0.03473417664520467,0.5112983690257831,0.0,46.99498922263067,62.33394029340416,0.82252346321539,0.8447538270860765,0.0,0.0,267.80919355015686,23.002766916296157,1.6570496872881124,0
05/21/2019 17:53:21.996,98.59362869156416,0.0,0.0,6.93326600361681,3234.1019266101794,27.0,0.0,0.7999922311865549,0.0,40.977379841889096,43.332912522605056,0.6444381862336137,0.5999941733899162,0.0,0.0,257.264168345743,22.829550812679702,1.4062706697876064,0
05/21/2019 17:54:07.001,87.22713921068365,0.0,0.0,32.70942979798638,121124.1414448963,32.0,0.4967187334717646,18.731114778474275,1.1554187051965148,1257.9398956922212,24026.620900294747,8.687859879458411,20.619779969660886,0.9554423908355796,0.0,13044.121691906541,22.332833060606575,12.772923773160866,0
05/21/2019 17:54:52.012,98.44365441518251,0.0,0.0,3.687955893416057,4099.096325726645,31.0,0.0,3.5546562828106576,0.02221660176756661,36.16862767759844,43.67783907503596,0.622064849491865,0.622064849491865,0.08886640707026644,0.0,959.5794635447369,22.257154114138604,1.5563429593788425,0
05/21/2019 17:55:36.999,98.12194349840055,0.0,0.0,0.04445803230105005,16.53838801599062,29.0,0.0,0.9780767106231012,0.0,87.67123969767071,135.88597572815954,0.778015565268376,0.6446414683652258,0.0,0.0,587.9130191490858,22.237605443745295,1.8780169485388707,0
05/21/2019 17:56:22.013,98.79825011051085,0.0,0.0,0.0,0.0,26.0,0.0,1.0885358670313363,0.0,16.616833235498767,19.504785535785985,0.2665802123342048,0.2443651946396877,0.0,0.0,234.0574264294318,22.192363050345417,1.2017967719056597,0
05/21/2019 17:57:06.998,98.7705347297534,0.0,0.0,0.0,0.0,26.0,0.0,0.6446670623069938,0.0,39.146851611124696,18.272976731598238,0.42236807530458215,0.266758784402894,0.0,0.0,258.0668940110997,22.133387094860286,1.229560523426277,0
05/21/2019 17:57:51.999,84.04007431449502,0.0,0.0,204.61511889469472,35634.67403360499,41.0,0.8333054935226896,16.288323430691918,2.1777021776368466,1973.5537092087882,15527.660948623692,12.377348091262483,18.621575763874255,1.0666296380262106,0.0,15734.63154130236,23.336166637795085,15.95990265939178,0
05/21/2019 17:58:37.002,94.94445271726387,0.0,0.0,23.487472281144036,32396.71271293391,32.0,0.0,8.24394722450751,5.999638141824873,57.37431734145119,62.485120203005714,0.9332770442838692,0.8888352802703515,6.177405197878943,0.0,3014.551515682917,23.338105022753147,5.055360238987129,0
05/21/2019 17:59:22.017,97.72973623714412,0.0,0.0,19.326988326014767,17064.375581195305,29.0,0.0,4.420770892961998,0.0,51.76078482714299,63.89013612140053,0.9108120935248336,0.9108120935248336,0.0222149291103618,0.0,507.8554943919811,23.336620308304354,2.270294807083571,0
05/21/2019 18:00:07.002,97.83772620119943,0.0,0.0,19.29542712293013,17058.22460489823,27.0,0.0,1.3782447944950094,0.0,61.97655624277557,55.17425128930022,0.8669604352468606,0.8225009257470218,0.0,0.0,598.8473632080816,23.046442103350174,2.162271310501702,0
05/21/2019 18:00:52.002,98.08226722068399,0.0,0.0,19.22201090824897,17033.057194369023,27.0,0.0,1.4666505432883608,0.0,44.66617563650917,53.421634940382106,0.7777692275014035,0.7555472495727918,0.02222197792861153,0.0,419.99538285075784,23.00837580650309,1.9177235865899709,0
05/21/2019 18:01:37.010,97.40098784418065,0.0,0.0,19.152244430417333,16942.49312871016,27.0,0.0,2.3329300060253138,0.02221838100976489,650.7985981570234,1570.550698437251,1.8441256238104864,2.577332197132728,0.22218381009764893,0.0,616.6711649260246,23.01464458532041,2.5990181975439297,0
05/21/2019 18:02:22.005,89.27298074043352,0.0,0.0,32.70942979798638,121124.1414448963,31.0,0.4967187334717646,17.979571180071087,0.2666932684312152,450.0226660386396,6685.377955277558,3.0891970259949084,6.022822978738276,0.9112020004733185,0.0,11923.344869461802,21.75672457594348,10.727233822358992,0
05/21/2019 18:03:06.990,98.55269512819152,0.0,0.0,3.201120000752263,1267.932510297964,30.0,0.0,2.7565200006477815,0.0,11.292840002653813,10.359180002434409,0.15561000003656833,0.15561000003656833,0.06669000001567214,0.0,903.0937502122268,21.689417753761965,1.4471501964455766,0
05/21/2019 18:03:51.991,98.79222833910765,0.0,0.0,0.04444350797034983,16.532984964970137,28.0,0.0,0.8222048974514719,0.0,53.19887904050875,17.155194076555034,0.4222133257183234,0.2222175398517492,0.022221753985174914,0.0,230.97291092190812,21.673828321898785,1.2077604536621764,0
05/21/2019 18:04:37.005,98.84356968333654,0.0,0.0,0.0,0.0,26.0,0.0,0.9108174311866768,0.0,33.144868471476144,10.041206802350679,0.2665807115668323,0.1110752964861801,0.0,0.0,260.0272690741476,21.612996473352656,1.1564524058806436,0
05/21/2019 18:05:21.990,98.86762444469477,0.0,0.0,0.0,0.0,26.0,0.0,0.7335822834472269,0.022229766165067482,83.87290774079959,239.43681136394184,0.600203686456822,0.5779739202917547,0.022229766165067482,0.0,217.98508701465173,21.610893127883525,1.1323685924979143,0
05/21/2019 18:06:06.996,82.69970706801459,0.0,0.0,60.746750246610915,38874.076270562284,48.0,1.4581286217956906,19.66381637463448,2.8662512003704497,1681.2674095320249,17982.815593121093,11.131719778182907,13.797999964574025,0.7554460528108162,0.0,12097.57977570309,21.978234970471405,17.300375391917566,0
05/21/2019 18:06:51.997,88.72520973337835,0.0,0.0,25.91078152597009,9334.814594491689,31.0,0.451381453131751,4.688829246980867,0.04444387911830205,31.53293223443531,69.31022948499206,0.4222168516238695,0.37777297250556746,0.08888775823660411,0.0,1227.9399361595677,21.950891572504972,11.274641157409752,0
05/21/2019 18:07:37.011,87.52321923045591,0.0,0.0,21.482141061952788,4157.116416527572,29.0,0.2082676299870589,9.596985458907552,0.022215244117841555,683.8074291912809,1539.8718612723053,1.1329774500099192,1.7550042853094827,0.13329146470704933,0.0,1846.1312166808689,21.99601023970079,12.477004984318526,0
05/21/2019 18:08:21.996,89.00777099255234,0.0,0.0,22.185305005262677,4177.773027524094,28.0,0.24313813120829045,0.6668929360299402,0.02222976453433133,27.27592108362455,18.584083150701,0.200067880808982,0.2445274098776447,0.02222976453433133,0.0,537.0488813849107,21.997659914660648,10.992103171969475,0
05/21/2019 18:09:07.013,89.8547301885262,0.0,0.0,20.72541613225785,3807.612141905737,27.0,0.13883593223646948,0.7774807766656213,0.0,2.4435110123776678,3.1099231066624853,0.04442747295232122,0.04442747295232122,0.0,0.0,439.9874783833132,21.95584059738457,10.145312322567726,0
05/21/2019 18:09:52.004,89.86491464036803,0.0,0.0,32.70942979798638,121124.1414448963,30.40735916639531,0.4967187334717646,1.4225022307224338,0.0,44.00866276297529,19.38159289359316,0.35562555768060844,0.22226597355038027,0.17781277884030422,0.0,647.038475602512,20.297337770531264,10.135009038042783,0
05/21/2019 18:10:37.012,85.82027899975779,0.0,0.0,32.70942979798638,121124.1414448963,32.0,0.4967187334717646,19.996681928349094,2.0441052637867965,1253.9474866558196,24227.15773857515,7.309898171585391,19.707840967161825,0.8887414190377374,0.0,14781.058473655181,22.932738117625174,14.179659321893025,0
05/21/2019 18:11:21.997,98.487581048861,0.0,0.0,4.290255764375419,1586.9945053382894,29.0,0.03473332870577953,3.178790540443963,0.0,156.3164690937199,64.17600202980225,0.8891721791451646,0.6668791343588734,0.06668791343588736,0.0,935.2535273293624,22.892279788593825,1.5125242806362464,0
05/21/2019 18:12:07.011,98.1115006850929,0.0,0.0,1.9771862300202387,579.0267629128932,28.0,0.034711785776710594,1.5550902932743451,0.0,58.62690405644281,51.16247064872596,0.5776049660733282,0.4665270879823035,0.022215575618204933,0.0,596.9991635880211,22.876525372936516,1.888385640258892,0
05/21/2019 18:12:51.996,98.45150598238837,0.0,0.0,0.9336438549804432,281.42693342981937,27.0,0.0,2.0895838659086112,0.0,47.37131083246011,143.69223520460918,0.5112811586797666,0.4668219274902217,0.02222961559477246,0.0,280.35991188127025,22.83190161055697,1.5487523028111474,0
05/21/2019 18:13:37.011,98.65638944893331,0.0,0.0,2.2659020304734767,562.4768569763571,27.0,0.03471051367175046,1.3106688215483835,0.0,94.79023494147377,151.26006789699903,0.8885890315582261,0.6220123220907583,0.02221472578895565,0.0,271.8638142052393,22.79688721122148,1.3434220852184298,0
05/21/2019 18:14:22.007,87.76334853141287,0.0,0.0,32.70942979798638,121124.1414448963,48.0,0.9028573094749948,14.779083756145694,1.4001237242664344,898.0126877211716,40108.85539696636,5.667167455364139,28.91366611540684,0.8000706995808196,0.0,12817.465970076224,22.479241905379862,12.23669329018497,0
05/21/2019 18:15:06.991,98.54526215366272,0.0,0.0,4.401552045938758,5219.040303198112,31.0,0.0,4.2904017417483855,0.04446012167614908,22.163370655560318,28.098796899326214,0.4001410950853417,0.4223711559234162,0.06669018251422361,0.0,932.5065920355507,22.40327427219676,1.4546660723950706,0
05/21/2019 18:15:51.992,98.83195141958656,0.0,0.0,0.04444303204488606,120.66283200186564,28.0,0.0,1.7554997657729994,0.0,21.51042750972485,25.95473071421345,0.3555442563590885,0.3555442563590885,0.04444303204488606,0.0,233.83701310416802,22.370115765922264,1.167958224899554,0
05/21/2019 18:16:37.007,98.81626438045978,0.0,0.0,0.04443025125004956,16.528053465018434,27.0,0.0,0.3332268843753717,0.0,56.004331700687466,14.573122410016255,0.4220873868754708,0.17772100500019825,0.0,0.0,249.12041875902787,22.292828378801428,1.183830258231757,0
05/21/2019 18:17:21.992,98.87095133224386,0.0,0.0,0.0,0.0,27.0,0.0,0.4445902848775604,0.0,18.472726336662635,11.737183520767596,0.2000656281949022,0.13337708546326812,0.0,0.0,214.04799265430145,22.297942387475157,1.129094801309386,0
05/21/2019 18:18:06.992,97.24665364104577,0.0,0.0,32.70942979798638,121124.1414448963,30.40735916639531,0.4967187334717646,2.6666632711154348,0.0,50.53326898763749,24.08885821574276,0.466666072445201,0.3333329088894293,0.13333316355577174,0.0,632.2214171936176,20.536664668595574,2.753462376559313,0
05/21/2019 18:18:52.010,89.72344943973043,0.0,0.0,32.70942979798638,121124.1414448963,30.0,0.4967187334717646,15.371529865748544,0.3776242886094296,522.2543911468412,2415.262736752464,2.510090859580326,2.554517246475553,0.7330353837712456,0.0,11563.144488735552,22.157183690498858,10.276371749431565,0
05/21/2019 18:19:36.999,98.62573006000463,0.0,0.0,3.2230126768245886,1271.3340211286838,29.0,0.0,2.489499446926579,0.0,15.403777827858207,19.382531408214078,0.2445044099660033,0.2445044099660033,0.044455347266546055,0.0,903.265973435316,22.079442656151816,1.3742974410471431,0
05/21/2019 18:20:22.000,98.81117313780794,0.0,0.0,0.044435349022225686,16.52994983626796,27.0,0.0,2.2439851256223977,0.022217674511112846,34.5929192138027,26.48346801724652,0.3332651176666927,0.35548279217780554,0.044435349022225686,0.0,222.1545274366174,22.034777659465274,1.198612298460186,0
05/21/2019 18:21:07.015,98.84077970513016,0.0,0.0,0.0,0.0,26.0,0.0,0.399938523227714,0.0,9.109710806853485,4.532636596580759,0.08887522738393645,0.06665642053795233,0.0,0.0,250.6059224158548,21.977327652735944,1.1494590998690202,0
05/21/2019 18:21:52.000,98.8970809485932,0.0,0.0,0.0,0.0,26.0,0.0,0.7113495112055198,0.0,8.069371017737614,8.625112823366928,0.11114836112586247,0.08891868890068996,0.0,0.0,206.58034398852797,21.95732531183337,1.102904392912642,0
05/21/2019 18:22:37.001,82.59728451168642,0.0,0.0,154.37436507514718,54690.27986910191,44.0,1.4235798208266492,31.954849140357226,1.5110777062199523,1762.0499358383072,43678.52330233375,12.288617228524025,35.93253898467151,1.8444036708272944,0.0,15695.586356237618,23.753906116763574,17.402724399190006,0
05/21/2019 18:23:21.992,98.20377120368539,0.0,0.0,9.201959587967456,6976.55234674408,30.0,0.06945924698174567,5.24556150425198,0.02222695552649144,70.97066899608717,58.59025476783143,0.9557590876391318,0.8001703989536918,0.1111347776324572,0.0,1034.64255280265,23.690352315011054,1.796579154832445,0
05/21/2019 18:24:06.998,98.55374616098041,0.0,0.0,5.332580005681019,1101.3110856732726,29.0,0.1041519000102832,2.9329190031245607,0.0,95.7198111019743,153.7116186637554,1.0442969177791996,0.9554205843511826,0.022219083357004246,0.0,298.069003234212,23.662678972739414,1.445867018948792,0
05/21/2019 18:24:52.002,98.73950522237257,0.0,0.0,4.955144939211593,1069.6891362046906,28.0,0.0,0.9332559975196723,0.0,68.21656934250939,51.84014862412847,0.8443744739463701,0.711052188586417,0.0,0.0,296.21989768892263,23.586876323350445,1.2604914400884406,0
05/21/2019 18:25:36.989,98.73077010820121,0.0,0.0,5.0903526820180245,1085.2009516861133,27.0,0.0,1.2003451739256477,0.0,39.8559054971979,48.413922015001134,0.6890870442906496,0.6668584299586932,0.022228614331956442,0.0,264.27599579263006,23.567368887264127,1.2692264999683998,0
05/21/2019 18:26:22.023,97.67306850400465,0.0,0.0,32.70942979798638,121124.1414448963,1.0,0.4967187334717646,3.1748912019735123,0.0,111.65404094213143,132.7237734643193,1.7539608738175347,1.776162910194972,0.2886264729066829,0.0,736.5081527487225,20.558192958253947,2.341313905899596,0
05/21/2019 18:27:07.012,82.77121907008093,0.0,0.0,249.81150258208547,4195585.964358624,32.0,12.399005660261528,19.363337078312398,9.537166023646405,2379.067184197017,112015.74897791316,22.253387388508283,81.1437202478074,6.9583519007023895,0.0,13975.171742295664,23.36066435635105,17.216733342368073,0
05/21/2019 18:27:52.017,97.63842794233538,0.0,0.0,5.732681884103316,1841.4351878417765,29.0,0.0,3.999545500537198,0.0,27.863500320409145,35.084901918601304,0.4666136417293397,0.4666136417293397,0.0444393944504133,0.0,928.5611470413861,23.333320958384622,2.361805243714393,0
05/21/2019 18:28:37.001,97.06623596400551,0.0,0.0,3.0010643908420165,518.0504041791285,27.0,0.0,1.4671870355227634,0.0,45.616178740798645,30.27740518760612,0.533522558371914,0.40014191877893546,0.022230106598829746,0.0,689.0221540307282,23.302059579478122,2.933446632098699,0
05/21/2019 18:29:22.011,97.72244314043812,0.0,0.0,2.888221401668154,459.8048471455701,27.0,0.0,0.8886835082055858,0.0,26.638288158462434,32.925723979016965,0.4443417541027929,0.3999075786925136,0.0,0.0,264.29447534034125,23.278757888655825,2.2776161163166257,0
05/21/2019 18:30:06.996,97.81293052616523,0.0,0.0,2.978789089912865,520.8879548868528,27.0,0.0,0.5779740025204068,0.0,43.43696926634134,23.34125779409335,0.489054925209575,0.3334465399156193,0.0,0.0,253.28599171990442,23.22831899468515,2.186981337273848,0
05/21/2019 18:30:52.007,96.97539329715721,0.0,0.0,32.70942979798638,121124.1414448963,30.40735916639531,0.4967187334717646,3.999063765851564,0.0,335.565883996789,737.3384903393428,1.8440127364759993,1.910663799240192,0.3110382928995661,0.0,726.3188479623295,20.00868553761595,3.0245759721377925,0
